1159	[12]
1160	[12]
1161	[12]
1162	[12]
1163	[12]
1165	[12]
1166	[12]
1167	[12]
1168	[12]
1169	[12]
1170	[12]
1171	[12]
1172	[12]
1173	[12]
1174	[12]
1175	[12]
1177	[12]
1179	[12]
1182	[12]
1183	[12]
1184	[12]
1185	[12]
1186	[12]
1187	[12]
1188	[12]
1189	[12]
1190	[12]
1191	[12]
1192	[12]
1193	[17]
1194	[17]
1195	[17]
1196	[17]
1197	[17]
1198	[17]
1199	[17]
1201	[12]
1202	[12]
1203	[12]
1204	[12]
1270	[25]
1271	[25]
1272	[25]
1273	[25]
1274	[25]
1275	[25]
1279	[12]
1280	[12]
1281	[12]
1282	[12]
1283	[12]
1284	[12]
1285	[12]
1286	[12]
1287	[12]
1288	[12]
1289	[12]
1290	[12]
1291	[12]
1292	[12]
1294	[12]
1295	[12]
1296	[12]
1299	[12]
1300	[12]
1301	[12]
1302	[15]
1304	[15]
1305	[15]
1306	[15]
1307	[15]
1309	[15]
1310	[15]
1314	[15]
1315	[15]
1316	[15]
1318	[15]
1319	[15]
1320	[15]
1321	[15]
1323	[15]
1324	[15]
1325	[15]
1327	[15]
1328	[15]
1330	[15]
1332	[15]
1333	[15]
1334	[15]
1335	[15]
1336	[15]
1337	[15]
1338	[15]
1339	[15]
1340	[15]
1354	[12]
1356	[12]
1357	[12]
1358	[12]
1359	[12]
1360	[12]
1361	[12]
1362	[12]
1363	[12]
1364	[12]
1365	[12]
1366	[12]
1367	[12]
1368	[12]
1369	[12]
1370	[12]
1371	[12]
1372	[12]
1373	[12]
1374	[12]
1375	[12]
1377	[12]
1378	[12]
1380	[12]
1384	[2, 8]
1412	[12]
1413	[12]
1414	[12]
1415	[12]
1416	[12]
1417	[12]
1418	[12]
1419	[12]
1420	[12]
1421	[12]
1422	[12]
1423	[12]
1424	[12]
1425	[12]
1426	[12]
1428	[15]
1430	[15]
1431	[15]
1432	[15]
1433	[15]
1434	[15]
1435	[15]
1436	[15]
1437	[15]
1438	[15]
1439	[15]
1441	[15]
1442	[15]
1450	[12]
1474	[66]
1475	[66]
1476	[15]
1477	[15]
1478	[15]
1479	[15]
1480	[15]
1481	[15]
1482	[15]
1483	[15]
1484	[15]
1485	[15]
1487	[15]
1488	[15]
1489	[15]
1518	[58]
1519	[58]
1520	[58]
1521	[58]
1522	[58]
1523	[58]
1524	[58]
1525	[58]
1526	[12]
1527	[12]
1528	[12]
1529	[12]
1530	[12]
1531	[12]
1532	[12]
1533	[12]
1534	[12]
1536	[12]
1540	[33]
1541	[33]
1542	[33]
1543	[33]
1544	[33]
1545	[33]
1546	[33]
1574	[10, 12, 25]
1575	[10, 12, 25]
1590	[12]
1591	[12]
1592	[12]
1593	[12]
1594	[12]
1595	[12]
1596	[12]
1597	[12]
1598	[12]
1599	[12]
1600	[12]
1601	[12]
1602	[12]
1603	[12]
1604	[12]
1605	[12]
1606	[12]
1607	[12]
1608	[12]
1609	[12]
1610	[12]
1611	[12]
1612	[12]
1613	[12]
1614	[12]
1615	[12]
1616	[12]
1617	[12]
1618	[12]
1619	[12]
1634	[15]
1635	[15]
1636	[15]
1637	[15]
1638	[15]
1639	[15]
1640	[15]
1641	[25]
1642	[10]
1643	[10]
1644	[10]
1645	[10]
1648	[10]
1649	[10]
1652	[10]
1657	[10]
1658	[10]
1659	[10]
1660	[10]
1661	[10]
1662	[10]
1663	[10]
1664	[10]
1665	[10]
1666	[10]
1675	[15]
1676	[15]
1677	[15]
1678	[15]
1680	[2]
1681	[2]
1682	[2]
1683	[2]
1684	[2]
1685	[2]
1686	[2]
1687	[2]
1688	[2]
1689	[2]
1690	[12]
1691	[10]
1692	[10]
1693	[10]
1694	[12]
1695	[12]
1696	[12]
1697	[12]
1698	[17]
1699	[17]
1700	[17]
1701	[17]
1702	[17]
1703	[17]
1704	[17]
1705	[17]
1706	[12]
1707	[12]
1708	[12]
1709	[12]
1710	[12]
1711	[12]
1712	[12]
1713	[12]
1714	[12]
1715	[12]
1718	[12]
1719	[12]
1720	[58]
1721	[15]
1722	[15]
1723	[15]
1727	[12]
1740	[12]
1741	[12]
1742	[12]
1743	[12]
1744	[12]
1745	[12]
1746	[12]
1747	[12]
1748	[12]
1749	[12]
1750	[12]
1752	[12]
1753	[12]
1754	[12]
1755	[12]
1756	[12]
1757	[12]
1759	[17]
1761	[17]
1763	[17]
1765	[17]
1767	[17]
1768	[17]
1770	[12]
1771	[12]
1772	[12]
1773	[12]
1780	[25]
1781	[25]
1782	[25]
1783	[12]
1784	[12]
1785	[12]
1786	[12]
1787	[12]
1788	[12]
1789	[12]
1790	[12]
1791	[12]
1792	[12]
1793	[12]
1794	[12]
1795	[12]
1796	[12]
1797	[12]
1798	[12]
1799	[12]
1800	[12]
1801	[12]
1802	[12]
1803	[12]
1804	[12]
1805	[12]
1806	[12]
1807	[12]
1808	[12]
1809	[12]
1810	[12]
1811	[12]
1814	[12]
1815	[12]
1816	[12]
1817	[12]
1818	[12]
1819	[12]
1820	[12]
1821	[12]
1822	[12]
1823	[12]
1824	[12]
1825	[12]
1826	[12]
1827	[12]
1828	[12]
1829	[12]
1830	[12]
1831	[12]
1832	[12]
1833	[12]
1834	[12]
1835	[12]
1836	[12]
1837	[12]
1860	[12]
1861	[12]
1863	[15]
1864	[15]
1865	[5, 15]
1867	[5, 15]
1868	[15]
1869	[5, 15]
1871	[5, 15]
1872	[15]
1873	[5, 15]
1874	[15]
1875	[15]
1876	[15]
1878	[15]
1879	[15]
1882	[12]
1883	[12]
1884	[12]
1885	[12]
1886	[12]
1887	[12]
1888	[12]
1889	[12]
1890	[12]
1891	[12]
1892	[17, 33, 58]
1893	[17]
1894	[17]
1895	[17]
1896	[17]
1898	[12]
1899	[12]
1900	[12]
1901	[12]
1902	[12]
1909	[17]
1913	[17]
1914	[17]
1915	[17]
1916	[17]
1917	[17]
1918	[17]
1919	[17]
1920	[17]
1921	[17]
1922	[17]
1923	[17]
1924	[17]
1925	[17]
1926	[17]
1927	[17]
1928	[17]
1940	[12]
1941	[12]
1942	[12]
1943	[12]
1944	[12]
1945	[58]
1946	[58]
1947	[12]
1948	[12]
1949	[12]
1950	[12]
1951	[12]
1952	[12]
1953	[12]
1954	[12]
1955	[12]
1956	[12]
1957	[12]
1958	[12]
1959	[12]
1960	[12]
1961	[12]
1962	[12]
1975	[15]
1976	[15]
1977	[15]
2009	[12]
2010	[4, 118]
2014	[66]
2016	[66]
2069	[25]
2070	[25]
2071	[15]
2072	[15]
2073	[15]
2074	[15]
2075	[15]
2076	[15]
2077	[15]
2078	[15]
2079	[15]
2080	[15]
2081	[15]
2082	[15]
2097	[17]
2120	[15]
2126	[12]
2127	[12]
2128	[12]
2129	[12]
3225	[15]
3256	[15, 66]
3257	[15, 66]
3258	[15, 66]
3259	[15, 66]
3260	[15, 66]
3261	[15, 66]
3262	[15, 66]
3263	[17]
3264	[17]
3265	[17]
3266	[17]
3267	[17]
3270	[17]
3271	[17]
3272	[17]
3273	[17]
3274	[17]
3314	[10]
3315	[17]
3317	[21]
3318	[21]
3319	[21]
3320	[21]
3321	[21]
3322	[21]
3323	[21]
3324	[21]
3357	[10]
3358	[10]
3359	[10]
3360	[10]
3361	[10]
3362	[10]
3363	[17]
3364	[17]
3365	[17]
3367	[15]
3369	[15]
3372	[15]
3384	[15]
3386	[15]
3394	[15, 19, 171]
3396	[15, 19, 171]
3397	[15, 19, 171]
3398	[15, 19, 171]
3399	[15, 19, 171]
3401	[66]
3402	[66]
3403	[66]
3404	[66]
3405	[66]
3406	[66]
3407	[66]
3408	[66]
3424	[3]
3425	[3]
3426	[3]
3427	[3]
3428	[3]
3429	[3]
3430	[3]
3431	[3]
3432	[3]
3433	[3]
3435	[3]
3440	[3]
3443	[3]
3444	[3]
3445	[3]
3452	[15]
3453	[15]
3454	[15]
3455	[15]
3456	[15]
3457	[15]
3458	[15]
3467	[12, 111]
3468	[12, 111]
3469	[12, 111]
3470	[12, 111]
3471	[12, 111]
3472	[12, 111]
3473	[12, 111]
3474	[12, 111]
3475	[12, 111]
3477	[12, 111]
3478	[12, 111]
3479	[12, 111]
3488	[12]
3489	[12]
3490	[12]
3491	[12]
3492	[12]
3493	[12]
3494	[12]
3495	[12]
3496	[12]
3497	[12]
3498	[12]
3499	[12]
3501	[12, 25]
3502	[12, 25]
3503	[12, 25]
3504	[12, 25]
3505	[12, 25]
3514	[12]
3515	[12]
3516	[12]
3517	[12]
3518	[12]
3519	[12]
3520	[12]
3521	[12]
3522	[12]
3551	[12]
3552	[12]
3553	[12]
3554	[12]
3556	[15]
3557	[15]
3558	[15]
3559	[15]
3560	[15]
3561	[15]
3562	[15]
3563	[15]
3564	[15]
3565	[15]
3566	[15]
3567	[15]
3568	[15]
3569	[15]
3570	[15]
3571	[15]
3572	[15]
3573	[15]
3574	[15]
3575	[15]
3586	[2]
3587	[2]
3588	[2]
3589	[2]
3590	[2]
3592	[89]
3593	[89]
3594	[89]
3595	[12]
3596	[12]
3597	[12]
3598	[17]
3599	[2, 15]
3600	[2, 15]
3602	[66]
3603	[66]
3604	[66]
3605	[66]
3606	[66]
3607	[66]
3608	[66]
3609	[66]
3612	[12, 89]
3613	[12, 89]
3614	[12, 89]
3616	[12, 89]
3617	[12, 89]
3618	[12, 89]
3619	[12, 89]
3620	[12, 89]
3621	[12, 89]
3622	[12, 89]
3624	[12, 89]
3626	[25]
3627	[17]
3628	[17]
3629	[17]
3630	[17]
3631	[17]
3633	[12, 45]
3634	[12, 45]
3635	[12, 45]
3636	[12, 45]
3637	[12, 45]
3638	[12]
3645	[12]
3646	[12]
3647	[12]
3648	[12]
3649	[12]
3650	[12]
3651	[12]
3653	[12]
3654	[12]
3655	[12]
3656	[12]
3657	[12]
3658	[12]
3659	[12]
3660	[12]
3661	[12]
3662	[12]
3663	[12]
3679	[12]
3680	[12]
3681	[12]
3682	[12]
3683	[12]
3684	[12]
3685	[12]
3686	[12]
3687	[12]
3688	[12]
3689	[12]
3690	[12]
3691	[12]
3694	[12]
3695	[12]
3696	[12]
3697	[12]
3698	[12]
3699	[12]
3700	[12]
3701	[12]
3702	[12]
3703	[12]
3704	[12]
3705	[12]
3707	[17]
3708	[17]
3710	[3]
3711	[3]
3727	[31]
3728	[15]
3729	[15]
3735	[10, 12, 66]
3736	[10, 12, 66]
3737	[10, 12, 66]
3738	[10, 12, 66]
3739	[10, 12, 66]
3741	[10, 12, 66]
3742	[10, 12, 66]
3743	[10, 12, 66]
3744	[10, 12, 66]
3745	[10, 12, 66]
3746	[10, 12, 66]
3749	[12]
3750	[12]
3751	[12]
3752	[12]
3753	[12]
3754	[12]
3755	[12]
3756	[12]
3758	[12]
3759	[12]
3760	[12]
3761	[12, 26]
3762	[12, 26]
3763	[12, 26]
3764	[12, 26]
3765	[12, 26]
3766	[12, 26]
3767	[12, 26]
3768	[10, 12, 17]
3769	[10, 12, 17]
3770	[10, 12, 17]
3771	[10, 12, 17]
3772	[10, 12, 17]
3773	[10, 12, 17]
3780	[17]
3781	[17]
3782	[17]
3783	[17]
3784	[17]
3785	[17]
3786	[17]
3787	[17]
3788	[17]
3789	[17]
3790	[17]
3799	[12, 15]
3800	[12, 15]
3801	[12, 15]
3802	[12, 15]
3803	[12, 15]
3804	[12, 15]
3805	[12, 15]
3806	[12, 15]
3807	[12, 15]
3808	[12, 15]
3809	[12, 15]
3810	[12]
3811	[12]
3812	[12]
3813	[12]
3814	[12]
3815	[12]
3817	[12]
3818	[12]
3819	[12]
3820	[12]
3821	[12]
3822	[12]
3823	[12]
3834	[12]
3835	[12]
3836	[12]
3837	[12]
3838	[12]
3839	[12]
3840	[12]
3841	[3, 74]
3842	[3]
3843	[3, 74]
3844	[3, 74]
3845	[3, 74]
3846	[3, 74]
3854	[25, 58]
3855	[25, 58]
3856	[25, 58]
3857	[25, 58]
3859	[25, 58]
3860	[25, 58]
3861	[25, 58]
3862	[25, 58]
3863	[25, 58]
3865	[25, 58]
3866	[12, 25, 58, 71]
3867	[12, 25, 58, 71]
3868	[12, 89]
3869	[12, 89]
3870	[12, 89]
3871	[12, 89]
3872	[12, 89]
3873	[12, 89]
3874	[12, 89]
3875	[12, 89]
3876	[66]
3880	[17]
3882	[17]
3883	[17]
3884	[17]
3885	[17]
3887	[17, 25]
3888	[17, 25]
3889	[17, 25]
3890	[17, 25]
3891	[17, 25]
3892	[17, 25]
3893	[17, 25]
3894	[17, 25]
3902	[17]
3904	[17]
3905	[17]
3906	[17]
3908	[17]
3909	[17]
3910	[17]
3911	[17]
3912	[17]
3913	[17]
3914	[17]
3915	[17]
3916	[17]
3917	[17]
3918	[17]
3919	[17]
3920	[17]
3921	[17]
3922	[15]
3923	[12, 66]
3924	[12, 66]
3925	[12, 66]
3926	[12, 66]
3927	[12, 66]
3928	[12, 66]
3929	[12, 66]
3930	[12, 66]
3931	[12, 66]
3932	[12, 66]
3933	[12, 66]
3934	[12, 66]
3935	[12, 66]
3936	[12, 66]
3937	[12, 66]
3939	[12, 66]
3940	[12, 66]
4000	[12]
4001	[12]
4002	[12]
4003	[12]
4004	[12]
4005	[12]
4013	[17]
4014	[17]
4015	[17]
4016	[17]
4017	[17]
4018	[4]
4038	[89]
4039	[89]
4041	[89]
4042	[89]
4043	[89]
4044	[89]
4045	[89]
4066	[33]
4067	[33]
4068	[33]
4069	[33]
4083	[58]
4084	[58]
4085	[58]
4086	[58]
4087	[58]
4088	[58]
4089	[58]
4090	[58]
4104	[12]
4105	[12]
4106	[12]
4107	[12]
4108	[12]
4109	[12]
4110	[12]
4111	[12]
4112	[12]
4113	[12]
4114	[12]
4116	[12]
4117	[12]
4118	[12]
4119	[12]
4125	[25, 109]
4126	[25, 109]
4127	[25, 109]
4128	[25, 109]
4129	[25, 109]
4130	[25, 109]
4131	[25, 109]
4133	[25, 109]
4134	[25, 109]
4135	[25, 109]
4151	[4]
4154	[4]
4155	[12]
4156	[12]
4157	[12]
4158	[12]
4159	[12]
4160	[12]
4161	[12]
4162	[12]
4192	[12]
4193	[12]
4194	[12]
4195	[12]
4196	[12]
4197	[12]
4198	[12]
4199	[12]
4200	[12]
4201	[12]
4202	[12]
4203	[12, 17]
4204	[12, 17]
4205	[12, 17]
4206	[12, 17]
4207	[12, 17]
4208	[12, 17]
4209	[12, 17]
4210	[12, 17]
4211	[12, 17]
4212	[12, 17]
4213	[12, 17]
4214	[12, 66]
4215	[12, 66]
4216	[12, 66]
4217	[12, 66]
4218	[12, 66]
4219	[12, 66]
4220	[10, 17]
4221	[10, 17]
4222	[10, 17]
4223	[10, 17]
4224	[10, 17]
4225	[10, 17]
4226	[10, 17]
4227	[10, 17]
4228	[10, 17]
4229	[10, 17]
4230	[10, 17]
4231	[10, 17]
4243	[12]
4244	[12]
4245	[12]
4246	[12]
4247	[12, 166]
4249	[12]
4250	[12]
4251	[12, 166]
4252	[12]
4253	[12, 166]
4254	[12]
4255	[12]
4256	[12, 166]
4257	[12]
4258	[12, 166]
4263	[25]
4264	[25]
4265	[25]
4266	[25]
4267	[25]
4268	[25]
4269	[25]
4270	[25]
4271	[25]
4272	[25]
4273	[25]
4274	[25]
4275	[25]
4284	[12]
4285	[12]
4330	[12]
4331	[12]
4332	[12]
4333	[12]
4335	[12]
4336	[12]
4344	[12]
4345	[12]
4346	[12]
4347	[12]
4348	[12]
4349	[12]
4350	[12]
4363	[12]
4364	[12]
4365	[12]
4366	[12]
4367	[12]
4368	[12]
4369	[12]
4370	[12]
4371	[12]
4372	[12]
4373	[12]
4374	[12]
4375	[12, 137]
4376	[12, 137]
4377	[12, 137]
4378	[12, 137]
4379	[12, 137]
4380	[12, 137]
4381	[66]
4382	[66]
4383	[66]
4384	[66]
4385	[66]
4386	[66]
4387	[66]
4388	[66]
4389	[66]
4400	[12]
4401	[12]
4402	[12]
4403	[12]
4404	[12]
4405	[12]
4406	[12]
4407	[12]
4408	[12]
4409	[12]
4410	[12]
4411	[25]
4412	[25]
4413	[25]
4414	[25]
4416	[25]
4417	[25]
4418	[25]
4419	[25]
4420	[25]
4421	[25]
4422	[25]
4423	[25]
4424	[25]
4425	[25]
4426	[25]
4427	[25]
4428	[25]
4429	[25]
4430	[89]
4431	[89]
4432	[89]
4433	[89]
4434	[89]
4435	[89]
4436	[89]
4437	[89]
4438	[89]
4443	[12]
4444	[17]
4445	[17]
4446	[17]
4447	[17]
4449	[17]
4450	[17]
4451	[17]
4452	[17]
4453	[17]
4454	[17]
4463	[12, 25]
4464	[12, 25]
4465	[12, 25]
4466	[12, 25]
4468	[12, 25]
4469	[12, 25]
4471	[12, 25]
4484	[25, 109]
4485	[25, 109]
4486	[25, 109]
4487	[25, 109]
4488	[25, 109]
4489	[25, 109]
4490	[25, 109]
4491	[25, 109]
4492	[25, 109]
4493	[25, 109]
4494	[12]
4495	[12]
4496	[12]
4497	[12]
4498	[12]
4499	[12]
4500	[58]
4501	[58]
4502	[58]
4503	[58]
4515	[12]
4517	[2]
4518	[12]
4519	[15]
4520	[15]
4521	[15]
4522	[15]
4536	[3]
4537	[3]
4538	[3]
4539	[3]
4540	[3]
4541	[12]
4542	[12]
4544	[12]
4599	[25]
4600	[25]
4601	[25]
4602	[25]
4603	[25]
4604	[25]
4605	[25]
4606	[25]
4607	[25]
4682	[21]
4683	[21]
4684	[21]
4685	[21]
4686	[21]
4687	[21]
4688	[21]
4691	[15]
4692	[15]
4693	[15]
4694	[15]
4695	[15]
4696	[15]
4697	[15]
4698	[15]
4699	[15]
4700	[15]
4701	[15]
4702	[15]
4703	[4, 97]
4704	[4, 97]
4705	[4, 97]
4706	[4, 97]
4707	[15]
4708	[15]
4709	[58]
4712	[58]
4713	[58]
4714	[10, 12]
4715	[10, 12]
4716	[10, 12]
4717	[10, 12]
4718	[10, 12]
4719	[10, 12]
4720	[10, 12]
4721	[10, 12]
4722	[10, 12]
4723	[10, 12]
4736	[15]
4751	[12, 58]
4752	[12, 58]
4759	[12]
4760	[66]
4761	[66]
4762	[66]
4763	[12]
4764	[66]
4765	[12]
4766	[12]
4767	[66]
4768	[12]
4769	[66]
4770	[66]
4771	[66]
4772	[66]
4773	[66]
4774	[66]
4776	[12]
4777	[12]
4778	[12]
4779	[12]
4780	[12]
4781	[12]
4782	[12]
4783	[12]
4784	[12]
4785	[12]
4786	[12]
4787	[12]
4788	[12]
4789	[12, 66]
4790	[12]
4791	[12]
4792	[12]
4793	[12]
4794	[12]
4795	[12]
4796	[12]
4797	[12]
4798	[12]
4799	[12]
4800	[12]
4801	[12]
4802	[12]
4803	[12]
4804	[12]
4827	[12, 15, 89]
4828	[12]
4829	[12]
4830	[12]
4831	[12, 15, 89]
4832	[12, 15, 89]
4833	[12, 15, 89]
4834	[12, 15, 89]
4835	[12]
4836	[12]
4837	[12]
4838	[12]
4840	[12]
4841	[12]
4850	[5]
4851	[5]
4991	[17]
5009	[8]
5011	[8]
5012	[8]
5013	[8]
5016	[8]
5017	[8]
5018	[8]
5019	[8]
5020	[8]
5022	[8]
5023	[8]
5024	[8]
5025	[8, 441]
5026	[8]
5027	[8]
5028	[8]
5029	[8]
5031	[8]
5032	[8]
5033	[8]
5034	[8]
5035	[8]
5036	[8]
5037	[8]
5038	[8]
5040	[8]
5041	[8]
5042	[8]
5043	[8]
5044	[8]
5045	[12]
5047	[17]
5049	[17]
5050	[17]
5051	[17]
5052	[17]
5053	[17]
5054	[17]
5055	[17]
5056	[17]
5057	[17]
5058	[17]
5059	[17]
5060	[12]
5061	[12]
5062	[12]
5063	[12]
5064	[12]
5078	[12]
5079	[12]
5082	[12, 71, 362]
5083	[12, 71, 362]
5085	[12, 71, 362]
5087	[66]
5088	[66]
5089	[66]
5090	[66]
5091	[66]
5092	[66]
5098	[12]
5100	[12]
5101	[12]
5102	[12]
5103	[12]
5104	[12]
5106	[4]
5107	[4]
5119	[4]
5120	[4]
5133	[15]
5140	[17]
5141	[17]
5142	[17]
5143	[17]
5144	[17]
5147	[66]
5148	[66]
5149	[66]
5151	[66]
5152	[66]
5153	[66]
5156	[17]
5157	[17]
5158	[17]
5159	[17]
5160	[12]
5161	[12]
5162	[12]
5163	[12]
5164	[12]
5165	[12]
5166	[12]
5167	[12]
5169	[17]
5170	[17]
5171	[17]
5175	[10]
5176	[10]
5177	[10]
5178	[10]
5179	[10]
5180	[10]
5181	[10]
5182	[10]
5183	[10]
5184	[10]
5186	[10]
5187	[10]
5188	[10]
5189	[10]
5190	[10]
5191	[10]
5192	[10]
5193	[10]
5194	[10]
5196	[10]
5220	[12]
5221	[12]
5222	[12]
5223	[12]
5224	[12]
5226	[12]
5227	[12]
5238	[25, 111]
5239	[25, 111]
5240	[25, 111]
5241	[25, 111]
5242	[25, 111]
5244	[25, 111]
5246	[25, 111]
5258	[25, 111]
5264	[21]
5265	[21]
5266	[21]
5267	[21]
5268	[21]
5269	[21]
5270	[21]
5271	[12]
5272	[12]
5273	[12]
5274	[12]
5275	[12]
5276	[12]
5277	[12]
5278	[12]
5279	[12]
5280	[12]
5281	[12]
5283	[12]
5284	[12]
5285	[12]
5287	[12]
5288	[12]
5376	[17]
5377	[17]
5378	[17]
5379	[17]
5380	[17]
5381	[17]
5395	[2, 58, 172]
5396	[58, 172]
5397	[2, 33, 58, 102]
5398	[58, 92]
5399	[58]
5400	[58, 102]
5401	[58, 172]
5403	[58, 92]
5412	[25, 111]
5617	[10, 12, 25]
5618	[10, 12, 25]
5619	[10, 12, 25]
5620	[10, 12, 25]
5621	[10, 12, 25]
5622	[10, 12, 25]
5623	[10, 12, 25]
5624	[10, 12, 25]
5625	[10, 12, 25]
5915	[2, 17]
5916	[2, 17]
5917	[2, 17]
5918	[2, 17]
5919	[2, 17]
5964	[15, 70, 71]
5965	[15, 70, 71]
5966	[15, 70, 71]
5967	[15, 70, 71]
5986	[12]
5987	[12]
5988	[12]
5989	[12]
5990	[12]
5991	[12]
5992	[12]
6001	[10, 15, 17]
6002	[10, 15, 17]
6003	[10, 15, 17]
6004	[10, 15, 17]
6330	[2, 92]
6331	[2, 118, 130]
6332	[2, 118]
6342	[2, 102]
6354	[2, 92]
6355	[2, 118]
